35.53,30,140,23086.00
34.79,30,132,23109.00
33.88,30,123,23133.00
32.67,30,111,23157.00
32.87,30,113,23181.00
31.57,30,100,23204.00
30.93,30,94,23229.00
30.46,30,89,23251.00
29.92,30,84,23275.00
29.18,30,76,23298.00
29.36,30,78,23320.00
29.03,30,75,23344.00
28.87,30,73,23366.00
28.51,30,70,23389.00
28.38,30,68,23412.00
28.44,30,69,23435.00
28.56,30,70,23457.00
28.92,30,74,23481.00
28.60,30,70,23503.00
29.30,30,78,23526.00
29.29,30,77,23549.00
28.98,30,74,23572.00
29.67,30,81,23595.00
29.29,30,77,23618.00
29.76,30,82,23641.00
29.50,30,80,23663.00
29.50,30,80,23687.00
30.08,30,85,23709.00
30.05,30,85,23732.00
30.03,30,85,23755.00
29.83,30,83,23778.00
30.08,30,85,23800.00
30.08,30,85,23824.00
30.21,30,87,23846.00
29.61,30,81,23869.00
30.03,30,85,23892.00
30.14,30,86,23915.00
29.25,30,77,23939.00
29.56,30,80,23961.00
29.61,30,81,23984.00
29.50,30,80,24007.00
29.97,30,84,24030.00
30.10,30,86,24052.00
29.99,30,84,24076.00
28.76,30,72,24098.00
29.72,30,82,24121.00
30.03,30,85,24144.00
30.57,30,90,24167.00
30.25,30,87,24189.00
